date,AM_PM,levelcode,pressure_mb,height_m,tmpc,dwpc,drct,speed_kts,bearing,range_sm
11/6/19,AM,6,620,3962,M,M,240,52,78,6
11/6/19,AM,5,619,3974,-12.9,-18.9,M,M,M,M
11/6/19,AM,5,599,4223,-13.7,-20.7,M,M,M,M
11/6/19,AM,6,595.5,4267,M,M,240,61,76,7
11/6/19,AM,5,582,4440,-15.5,-18.6,M,M,M,M
11/6/19,AM,5,563,4689,-17.9,-19.4,M,M,M,M
11/6/19,AM,5,556,4782,-17.9,-22.9,M,M,M,M
11/6/19,AM,6,549,4876,M,M,245,63,73,9
11/6/19,AM,5,548,4890,-18.3,-42.3,M,M,M,M
11/6/19,AM,5,546,4917,-18.5,-53.5,M,M,M,M
11/6/19,AM,5,537,5040,-18.9,-53.9,M,M,M,M
11/6/19,AM,6,526.9,5181,M,M,245,71,72,10
11/6/19,AM,5,522,5250,-19.9,-38.9,M,M,M,M
11/6/19,AM,5,510,5422,-20.1,-41.1,M,M,M,M
11/6/19,AM,4,500,5580,-21.3,-44.3,240,77,70,11
11/6/19,AM,5,480,5879,-23.7,-42.7,M,M,M,M
11/6/19,AM,6,465.8,6096,M,M,235,87,68,14
11/6/19,AM,5,449,6362,-27.3,-34.3,M,M,M,M
11/6/19,AM,6,446.6,6400,M,M,235,96,67,15
11/6/19,AM,5,432,6638,-28.5,-33.5,M,M,M,M
11/6/19,AM,5,416,6907,-30.5,-38.5,M,M,M,M
11/6/19,AM,5,406,7079,-31.9,-43.9,M,M,M,M
11/6/19,AM,4,400,7180,-32.7,-44.7,235,102,64,19
11/6/19,AM,5,398,7215,-33.1,-45.1,M,M,M,M
11/6/19,AM,5,377,7592,-36.5,-43.5,M,M,M,M
11/6/19,AM,6,375.5,7620,M,M,235,104,63,22
11/6/19,AM,5,363,7852,-38.5,-46.5,M,M,M,M
11/6/19,AM,5,344,8218,-41.9,-46.9,M,M,M,M
11/6/19,AM,5,319,8723,-45.7,-49.9,M,M,M,M
11/6/19,AM,5,311,8891,-46.9,-51.9,M,M,M,M
11/6/19,AM,4,300,9140,-47.9,-55.9,230,123,60,31
11/6/19,AM,6,299.8,9144,M,M,230,124,60,31
11/6/19,AM,5,292,9317,-49.3,-58.3,M,M,M,M
11/6/19,AM,5,285,9476,-48.9,-62.9,M,M,M,M
11/6/19,AM,5,276,9685,-50.9,-69.9,M,M,M,M
11/6/19,AM,5,272,9780,-50.5,-70.5,M,M,M,M
11/6/19,AM,5,256,10172,-52.7,-69.7,M,M,M,M
11/6/19,AM,4,250,10330,-52.7,-69.7,235,110,58,39
11/6/19,AM,5,234,10755,-53.7,-71.7,M,M,M,M
11/6/19,AM,5,201,11718,-58.9,-73.9,M,M,M,M
11/6/19,AM,4,200,11750,-59.1,-74.1,M,M,M,M
11/6/19,AM,5,197,11845,-58.7,-74.7,M,M,M,M
11/6/19,AM,5,173,12664,-55.9,-80.9,M,M,M,M
11/6/19,AM,5,155,13361,-56.1,-85.1,M,M,M,M
11/6/19,AM,4,150,13570,-57.7,-86.7,M,M,M,M
11/6/19,AM,5,147,13697,-58.5,-85.5,M,M,M,M
11/6/19,AM,5,145,13783,-58.3,-84.3,M,M,M,M
11/6/19,AM,5,131,14416,-60.9,-84.9,M,M,M,M
11/6/19,AM,5,127,14608,-60.9,-85.9,M,M,M,M
11/6/19,AM,5,124,14757,-58.7,-85.7,M,M,M,M
11/6/19,AM,5,114,15284,-58.1,-86.1,M,M,M,M
11/6/19,AM,5,106,15739,-60.3,-87.3,M,M,M,M
11/6/19,AM,4,100,16100,-60.7,-87.7,M,M,M,M
11/6/19,AM,5,85.3,17083,-62.3,-88.3,M,M,M,M
11/6/19,AM,5,76.9,17723,-61.3,-89.3,M,M,M,M
11/6/19,AM,5,74.9,17887,-58.5,-89.5,M,M,M,M
11/6/19,AM,5,71.6,18171,-56.7,-88.7,M,M,M,M
11/6/19,AM,4,70,18320,-57.1,-89.1,M,M,M,M
11/6/19,AM,5,67.8,18522,-56.9,-88.9,M,M,M,M
11/6/19,AM,5,66.4,18654,-55.5,-87.5,M,M,M,M
11/6/19,AM,5,59.1,19389,-58.7,-89.7,M,M,M,M
11/6/19,AM,5,55.4,19794,-58.3,-89.3,M,M,M,M
11/6/19,PM,9,1015,94,2.2,-0.9,260,3,0,0
11/6/19,PM,4,1000,212,4.6,-2.4,225,9,61,0
11/6/19,PM,6,988.7,304,M,M,235,8,55,0
11/6/19,PM,5,975,417,3,-5,M,M,M,M
11/6/19,PM,6,951.9,609,M,M,260,13,63,0
11/6/19,PM,5,951,617,0.8,-5.2,M,M,M,M
11/6/19,PM,4,925,841,-0.7,-8.7,290,18,77,0
11/6/19,PM,6,916.5,914,M,M,285,17,81,0
11/6/19,PM,5,890,1147,-3.1,-11.1,M,M,M,M
11/6/19,PM,6,881.9,1219,M,M,300,27,94,0
11/6/19,PM,4,850,1510,-6.5,-10.8,300,32,103,1
11/6/19,PM,6,848.5,1524,M,M,300,30,103,1
11/6/19,PM,5,844,1565,-6.9,-10.7,M,M,M,M
11/6/19,PM,6,815.8,1828,M,M,290,37,107,1
11/6/19,PM,5,806,1922,-8.7,-11.9,M,M,M,M
11/6/19,PM,6,784.2,2133,M,M,280,38,106,2
11/6/19,PM,5,767,2303,-11.7,-13.9,M,M,M,M
11/6/19,PM,5,763,2343,-11.5,-15.9,M,M,M,M
11/6/19,PM,5,757,2404,-9.9,-32.9,M,M,M,M
11/6/19,PM,6,753.7,2438,M,M,285,45,105,3
11/6/19,PM,5,753,2445,-9.9,-48.9,M,M,M,M
11/6/19,PM,5,745,2527,-9.5,-53.5,M,M,M,M
11/6/19,PM,6,724.5,2743,M,M,280,49,104,4
11/6/19,PM,4,700,3009,-10.9,-42.9,275,54,103,4
11/6/19,PM,5,675,3287,-11.3,-45.3,M,M,M,M
11/6/19,PM,5,652,3551,-13.1,-28.1,M,M,M,M
11/6/19,PM,5,644,3645,-12.5,-36.5,M,M,M,M
11/6/19,PM,6,643,3657,M,M,270,65,100,6
11/6/19,PM,5,612,4031,-15.7,-43.7,M,M,M,M
11/6/19,PM,6,593,4267,M,M,275,77,97,9
11/6/19,PM,5,579,4446,-17.7,-40.7,M,M,M,M
11/6/19,PM,5,552,4801,-19.7,-55.7,M,M,M,M
11/6/19,PM,6,546.4,4876,M,M,270,86,96,11
11/6/19,PM,5,534,5046,-19.7,-61.7,M,M,M,M
11/6/19,PM,5,509,5399,-21.9,-38.9,M,M,M,M
11/6/19,PM,4,500,5540,-22.7,-40.7,270,101,95,15
11/6/19,PM,5,488,5718,-22.3,-42.3,M,M,M,M
11/6/19,PM,5,469,6008,-24.5,-43.5,M,M,M,M
11/6/19,PM,6,463.3,6096,M,M,270,107,94,18
11/6/19,PM,5,431,6618,-27.7,-45.7,M,M,M,M
11/6/19,PM,5,411,6958,-28.5,-45.5,M,M,M,M
11/6/19,PM,4,400,7150,-29.9,-46.9,265,121,92,25
11/6/19,PM,6,390.7,7315,M,M,265,123,92,26
11/6/19,PM,6,374.2,7620,M,M,260,123,91,28
11/6/19,PM,5,369,7718,-34.5,-50.5,M,M,M,M
11/6/19,PM,5,338,8323,-39.9,-47.9,M,M,M,M
11/6/19,PM,5,316,8777,-43.9,-51.9,M,M,M,M
11/6/19,PM,4,300,9130,-46.1,-54.1,265,128,88,38
11/6/19,PM,6,299.4,9144,M,M,265,127,88,38
11/6/19,PM,5,299,9152,-46.3,-54.3,M,M,M,M
11/6/19,PM,5,293,9286,-47.1,-58.1,M,M,M,M
11/6/19,PM,5,280,9584,-49.1,-61.1,M,M,M,M
11/6/19,PM,4,250,10320,-55.3,-65.3,270,128,88,47
11/6/19,PM,5,238,10631,-57.7,-66.7,M,M,M,M
11/6/19,PM,6,225.4,10972,M,M,270,132,88,51
11/6/19,PM,5,221,11095,-59.5,-70.5,M,M,M,M
11/6/19,PM,5,214,11296,-59.1,-70.1,M,M,M,M
11/6/19,PM,4,200,11720,-61.5,-72.5,265,115,88,57
11/6/19,PM,6,194.7,11887,M,M,265,111,88,58
11/6/19,PM,5,181,12338,-61.1,-74.1,M,M,M,M
11/6/19,PM,5,173,12618,-61.3,-76.3,M,M,M,M
11/6/19,PM,5,170,12726,-60.3,-76.3,M,M,M,M
11/6/19,PM,5,168,12800,-60.3,-77.3,M,M,M,M
11/6/19,PM,6,168,12801,M,M,260,124,87,63
11/6/19,PM,5,162,13028,-56.5,-77.5,M,M,M,M
11/6/19,PM,6,160,13106,M,M,260,90,87,65
11/6/19,PM,5,157,13227,-55.7,-79.7,M,M,M,M
11/6/19,PM,4,150,13520,-56.5,-87.5,260,86,87,67
11/6/19,PM,5,145,13734,-57.3,-89.3,M,M,M,M
11/6/19,PM,5,141,13911,-56.5,-88.5,M,M,M,M
11/6/19,PM,6,138.6,14020,M,M,250,75,86,69
11/6/19,PM,5,121,14869,-60.9,-91.9,M,M,M,M
11/6/19,PM,5,114,15238,-61.1,-92.1,M,M,M,M
11/6/19,PM,6,114,15240,M,M,240,73,85,74
11/6/19,PM,5,111,15403,-62.7,-92.7,M,M,M,M
11/6/19,PM,5,107,15629,-62.7,-91.7,M,M,M,M
11/6/19,PM,5,104,15804,-61.1,-91.1,M,M,M,M
11/6/19,PM,5,101,15985,-61.7,-91.7,M,M,M,M
11/6/19,PM,4,100,16050,-60.7,-91.7,250,79,84,77
11/6/19,PM,5,96.5,16272,-58.3,-89.3,M,M,M,M
11/6/19,PM,5,94.1,16430,-59.3,-90.3,M,M,M,M
11/6/19,PM,6,93.7,16459,M,M,260,63,84,79
11/6/19,PM,5,86.1,16987,-57.5,-89.5,M,M,M,M
11/6/19,PM,6,85,17068,M,M,245,65,83,81
11/6/19,PM,6,81,17373,M,M,250,68,83,82
11/6/19,PM,5,75.7,17797,-57.7,-89.7,M,M,M,M
11/6/19,PM,5,70.4,18252,-59.5,-90.5,M,M,M,M
11/6/19,PM,4,70,18290,-59.1,-90.1,255,57,83,85
11/6/19,PM,5,65.2,18737,-56.1,-88.1,M,M,M,M
11/6/19,PM,6,60.6,19202,M,M,260,47,82,88
11/6/19,PM,5,56,19709,-52.7,-85.7,M,M,M,M
11/6/19,PM,6,52.6,20116,M,M,235,40,82,90
11/6/19,PM,4,50,20440,-56.7,-88.7,240,42,82,91
11/6/19,PM,5,49.7,20478,-57.1,-89.1,M,M,M,M
11/6/19,PM,5,44.6,21160,-57.5,-89.5,M,M,M,M
11/6/19,PM,6,43.4,21336,M,M,240,59,81,93
11/6/19,PM,5,42.3,21492,-59.9,-90.9,M,M,M,M
11/6/19,PM,5,39,21997,-60.5,-91.5,M,M,M,M
11/6/19,PM,5,37.7,22209,-57.3,-89.3,M,M,M,M
11/6/19,PM,5,36,22501,-55.7,-87.7,M,M,M,M
11/6/19,PM,4,30,23670,-54.3,-87.3,245,68,80,101
11/6/19,PM,5,29.3,23821,-54.1,-87.1,M,M,M,M
11/6/19,PM,6,28.2,24079,M,M,250,78,80,102
11/6/19,PM,5,27.9,24137,-49.7,-83.7,M,M,M,M
11/6/19,PM,6,26.9,24384,M,M,255,77,79,104
11/6/19,PM,5,25.9,24621,-50.7,-84.7,M,M,M,M
11/6/19,PM,5,24.8,24904,-49.1,-83.1,M,M,M,M
11/6/19,PM,5,23.6,25227,-51.1,-85.1,M,M,M,M
11/6/19,PM,5,21.3,25891,-51.5,-84.5,M,M,M,M
11/6/19,PM,6,21.2,25908,M,M,240,61,79,109
11/6/19,PM,4,20,26310,-50.9,-84.9,235,68,78,111
11/6/19,PM,5,19.2,26576,-51.5,-84.5,M,M,M,M
11/6/19,PM,5,17.9,27032,-48.5,-82.5,M,M,M,M
11/6/19,PM,6,16.8,27432,M,M,245,79,78,115
11/6/19,PM,5,16.3,27644,-50.1,-84.1,M,M,M,M
11/6/19,PM,6,15.3,28041,M,M,250,90,77,118
11/6/19,PM,5,14.6,28367,-46.5,-81.5,M,M,M,M
11/6/19,PM,5,14.1,28600,-41.9,-77.9,M,M,M,M
11/6/19,PM,5,13.1,29098,-40.9,-77.9,M,M,M,M
11/6/19,PM,6,11.2,30176,M,M,245,97,77,129
11/6/19,PM,5,11.1,30212,-44.7,-79.7,M,M,M,M
11/6/19,PM,5,10.7,30458,-42.7,-78.7,M,M,M,M
11/6/19,PM,6,10.6,30480,M,M,240,90,76,130
11/6/19,PM,5,10.2,30779,-43.9,-79.9,M,M,M,M
11/6/19,PM,6,10.2,30784,M,M,240,86,76,132
11/6/19,PM,4,10,30920,-42.9,-78.9,240,87,76,132
11/6/19,PM,5,9.5,31265,-42.5,-78.5,M,M,M,M
11/6/19,PM,6,8.5,32004,M,M,245,100,75,138
11/6/19,PM,5,8.5,32008,-46.3,-81.3,M,M,M,M
11/6/19,PM,5,8.2,32246,-45.9,-80.9,M,M,M,M
11/7/19,AM,9,1016,94,6,-7,0,0,0,0
11/7/19,AM,4,1000,228,5.2,-7.8,315,5,156,0
11/7/19,AM,6,990.7,304,M,M,295,4,140,0
11/7/19,AM,5,960,559,3.8,-12.2,M,M,M,M
11/7/19,AM,6,954.1,609,M,M,255,13,103,0
11/7/19,AM,4,925,860,1.6,-12.4,245,18,84,0
11/7/19,AM,6,918.8,914,M,M,240,19,81,0
11/7/19,AM,5,904,1044,0.2,-12.8,M,M,M,M
11/7/19,AM,6,884.3,1219,M,M,240,21,72,0
11/7/19,AM,5,871,1340,-2.1,-18.1,M,M,M,M
11/7/19,AM,4,850,1535,-2.1,-26.1,270,27,73,1
11/7/19,AM,5,829,1733,-2.5,-31.5,M,M,M,M
11/7/19,AM,6,819.1,1828,M,M,270,32,78,1
11/7/19,AM,5,817,1848,-2.9,-20.9,M,M,M,M
11/7/19,AM,5,804,1974,-3.7,-21.7,M,M,M,M
11/7/19,AM,5,795,2063,-4.1,-16.1,M,M,M,M
11/7/19,AM,5,788,2132,-4.7,-11.7,M,M,M,M
11/7/19,AM,6,787.9,2133,M,M,275,36,81,2
11/7/19,AM,6,757.7,2438,M,M,280,40,85,2
11/7/19,AM,5,744,2581,-6.5,-9.7,M,M,M,M
11/7/19,AM,6,728.6,2743,M,M,275,49,87,3
11/7/19,AM,5,722,2814,-7.1,-10.4,M,M,M,M
11/7/19,AM,4,700,3060,-8.9,-11.5,275,50,89,4
11/7/19,AM,5,692,3149,-9.7,-11.9,M,M,M,M
11/7/19,AM,5,687,3205,-9.1,-12.1,M,M,M,M
11/7/19,AM,5,679,3296,-7.7,-15.7,M,M,M,M
11/7/19,AM,5,675,3342,-7.9,-16.9,M,M,M,M
11/7/19,AM,5,667,3434,-8.1,-15.1,M,M,M,M
11/7/19,AM,6,647.9,3657,M,M,275,54,90,6
11/7/19,AM,5,612,4093,-13.5,-17.4,M,M,M,M
11/7/19,AM,5,603,4205,-14.3,-18,M,M,M,M
11/7/19,AM,6,598.1,4267,M,M,265,59,90,8
11/7/19,AM,5,593,4331,-14.5,-21.5,M,M,M,M
11/7/19,AM,5,579,4511,-15.9,-20.5,M,M,M,M
11/7/19,AM,5,560,4761,-17.1,-25.1,M,M,M,M
11/7/19,AM,6,551.4,4876,M,M,265,61,89,10
11/7/19,AM,5,542,5004,-18.9,-26.9,M,M,M,M
11/7/19,AM,5,537,5073,-18.7,-26.7,M,M,M,M
11/7/19,AM,5,534,5115,-17.5,-27.5,M,M,M,M
11/7/19,AM,5,525,5242,-17.3,-27.3,M,M,M,M
11/7/19,AM,5,521,5299,-17.1,-32.1,M,M,M,M
11/7/19,AM,5,510,5458,-17.7,-39.7,M,M,M,M
11/7/19,AM,5,501,5591,-18.1,-29.1,M,M,M,M
11/7/19,AM,4,500,5610,-18.1,-29.1,270,72,88,12
11/7/19,AM,5,494,5700,-18.7,-28.7,M,M,M,M
11/7/19,AM,5,489,5776,-18.9,-30.9,M,M,M,M
11/7/19,AM,6,488,5791,M,M,270,75,88,13
11/7/19,AM,5,478,5945,-19.9,-30.9,M,M,M,M
11/7/19,AM,5,474,6007,-20.1,-33.1,M,M,M,M
11/7/19,AM,6,468.3,6096,M,M,270,77,89,14
11/7/19,AM,5,461,6212,-21.3,-42.3,M,M,M,M
11/7/19,AM,5,451,6373,-22.5,-45.5,M,M,M,M
11/7/19,AM,4,400,7250,-29.1,-43.1,260,79,88,19
11/7/19,AM,5,398,7286,-29.5,-42.5,M,M,M,M
11/7/19,AM,6,379.7,7620,M,M,265,85,87,21
11/7/19,AM,5,374,7727,-31.5,-52.5,M,M,M,M
11/7/19,AM,5,340,8392,-36.7,-53.7,M,M,M,M
11/7/19,AM,5,314,8936,-41.5,-51.5,M,M,M,M
11/7/19,AM,6,304.7,9144,M,M,260,85,86,28
11/7/19,AM,4,300,9250,-43.5,-54.5,260,85,86,29
11/7/19,AM,6,291.3,9448,M,M,260,82,85,30
11/7/19,AM,5,289,9500,-45.1,-58.1,M,M,M,M
11/7/19,AM,5,263,10121,-49.7,-68.7,M,M,M,M
11/7/19,AM,4,250,10450,-52.1,-71.1,255,95,84,34
11/7/19,AM,5,230,10983,-56.7,-71.7,M,M,M,M
11/7/19,AM,5,213,11466,-58.9,-72.9,M,M,M,M
11/7/19,AM,4,200,11860,-61.7,-75.7,250,103,82,42
11/7/19,AM,6,189.4,12192,M,M,250,107,81,44
11/7/19,AM,5,162,13146,-66.7,-78.7,M,M,M,M
11/7/19,AM,5,153,13492,-64.5,-77.5,M,M,M,M
11/7/19,AM,5,152,13532,-63.5,-77.5,M,M,M,M
11/7/19,AM,4,150,13610,-63.9,-77.9,260,90,80,52
11/7/19,AM,5,146,13776,-63.9,-77.9,M,M,M,M
11/7/19,AM,5,141,13988,-63.1,-78.1,M,M,M,M
11/7/19,AM,6,140.3,14020,M,M,260,81,80,53
11/7/19,AM,5,136,14209,-63.7,-78.7,M,M,M,M
11/7/19,AM,6,133.5,14326,M,M,255,90,80,55
11/7/19,AM,5,131,14439,-62.7,-78.7,M,M,M,M
11/7/19,AM,5,127,14629,-63.1,-78.1,M,M,M,M
11/7/19,AM,5,125,14727,-61.5,-77.5,M,M,M,M
11/7/19,AM,5,122,14877,-62.3,-78.3,M,M,M,M
11/7/19,AM,5,118,15083,-60.9,-77.9,M,M,M,M
11/7/19,AM,6,115.1,15240,M,M,265,71,80,59
11/7/19,AM,5,112,15407,-59.7,-77.7,M,M,M,M
11/7/19,AM,5,106,15750,-59.7,-78.7,M,M,M,M
11/7/19,AM,4,100,16120,-61.9,-79.9,260,73,80,63
11/7/19,AM,5,76.6,17779,-58.1,-82.1,M,M,M,M
11/7/19,AM,6,70.6,18288,M,M,260,66,80,71
11/7/19,AM,5,70.1,18334,-59.7,-83.7,M,M,M,M
11/7/19,AM,4,70,18350,-59.7,-83.7,260,65,80,71
11/7/19,AM,5,55.9,19763,-56.3,-85.3,M,M,M,M
11/7/19,AM,5,52.2,20195,-57.9,-85.9,M,M,M,M
11/7/19,AM,5,51,20342,-55.7,-85.7,M,M,M,M
11/7/19,AM,4,50,20470,-55.9,-85.9,255,52,80,78
11/7/19,AM,5,48.9,20611,-55.7,-85.7,M,M,M,M
11/7/19,AM,6,48,20726,M,M,240,49,80,79
11/7/19,AM,6,43.6,21336,M,M,250,54,79,80
11/7/19,AM,5,42.5,21492,-60.5,-88.5,M,M,M,M
11/7/19,AM,6,39.5,21945,M,M,255,75,79,83
11/7/19,AM,5,39.3,21980,-58.9,-88.9,M,M,M,M
11/7/19,AM,5,38.2,22160,-53.5,-86.5,M,M,M,M
11/7/19,AM,6,35.9,22555,M,M,250,60,79,85
11/7/19,AM,5,35.7,22597,-50.7,-84.7,M,M,M,M
11/7/19,AM,6,34.3,22860,M,M,230,66,79,86
11/7/19,AM,5,31.2,23460,-57.1,-88.1,M,M,M,M
11/7/19,AM,6,31.2,23469,M,M,240,72,78,88
11/7/19,AM,4,30,23720,-53.7,-86.7,250,72,78,89
11/7/19,AM,5,28.7,24006,-50.7,-84.7,M,M,M,M
11/7/19,AM,5,27.4,24307,-50.5,-84.5,M,M,M,M
11/7/19,AM,6,27.1,24384,M,M,265,68,78,92
11/7/19,AM,5,26.1,24626,-48.1,-82.1,M,M,M,M
11/7/19,AM,5,24.9,24933,-49.3,-83.3,M,M,M,M
11/7/19,AM,5,24.2,25121,-44.9,-79.9,M,M,M,M
11/7/19,AM,5,23.7,25260,-45.3,-80.3,M,M,M,M
11/7/19,AM,5,23.2,25403,-42.7,-78.7,M,M,M,M
11/7/19,AM,4,20,26400,-46.7,-81.7,250,73,78,99
11/7/19,AM,5,19.4,26601,-47.9,-81.9,M,M,M,M
11/7/19,AM,5,18.8,26808,-46.3,-81.3,M,M,M,M
11/7/19,AM,6,18.7,26822,M,M,240,73,78,101
11/7/19,AM,5,17.7,27207,-46.7,-81.7,M,M,M,M
11/7/19,AM,6,17.1,27432,M,M,250,75,77,103
11/7/19,AM,6,16.3,27736,M,M,250,70,77,105
11/7/19,AM,5,15.5,28091,-43.5,-79.5,M,M,M,M
11/7/19,AM,6,14.9,28346,M,M,240,70,77,107
11/7/19,AM,5,14.3,28630,-44.7,-79.7,M,M,M,M
11/7/19,AM,5,12.9,29321,-42.1,-78.1,M,M,M,M
11/7/19,AM,5,12.1,29751,-43.7,-79.7,M,M,M,M
11/7/19,AM,5,11.5,30093,-42.7,-78.7,M,M,M,M
11/7/19,AM,5,10.9,30452,-44.9,-79.9,M,M,M,M
11/7/19,AM,6,10.8,30480,M,M,245,82,76,116
11/7/19,AM,5,10.4,30767,-42.3,-78.3,M,M,M,M
11/7/19,AM,4,10,31040,-43.9,-79.9,245,81,75,118
11/7/19,AM,5,9.9,31107,-44.1,-80.1,M,M,M,M
11/7/19,AM,6,8.7,32004,M,M,235,100,75,123
11/7/19,AM,5,8.6,32048,-44.3,-80.3,M,M,M,M
11/7/19,PM,9,1009,94,5.8,-3.2,155,2,0,0
11/7/19,PM,4,1000,172,5.2,-3.8,180,9,346,0
11/7/19,PM,6,983.9,304,M,M,185,20,359,0
11/7/19,PM,5,974,386,4.4,-4.6,M,M,M,M
11/7/19,PM,5,971,411,5.2,-4.8,M,M,M,M
11/7/19,PM,5,964,470,8.4,-4.6,M,M,M,M
11/7/19,PM,5,957,530,8.4,-5.6,M,M,M,M
11/7/19,PM,6,947.8,609,M,M,205,17,10,0
11/7/19,PM,5,931,756,6.6,-5.4,M,M,M,M
11/7/19,PM,4,925,811,6.2,-5.8,225,23,18,0
11/7/19,PM,6,913.4,914,M,M,235,27,24,0
11/7/19,PM,5,887,1152,4.6,-7.4,M,M,M,M
11/7/19,PM,6,879.7,1219,M,M,255,32,39,1
11/7/19,PM,5,864,1365,4,-12,M,M,M,M
11/7/19,PM,4,850,1500,3,-14,245,31,48,1
11/7/19,PM,6,815.9,1828,M,M,235,36,51,2
11/7/19,PM,5,801,1976,-0.3,-17.3,M,M,M,M
11/7/19,PM,6,785.4,2133,M,M,240,47,52,2
11/7/19,PM,5,785,2137,-1.1,-17.1,M,M,M,M
11/7/19,PM,5,771,2280,-1.9,-13.9,M,M,M,M
11/7/19,PM,5,764,2352,-2.3,-9.3,M,M,M,M
11/7/19,PM,5,760,2394,-2.5,-7.4,M,M,M,M
11/7/19,PM,6,755.8,2438,M,M,240,52,54,3
11/7/19,PM,5,732,2689,-4.9,-6.1,M,M,M,M
11/7/19,PM,6,726.9,2743,M,M,250,48,56,4
11/7/19,PM,5,711,2916,-6.5,-7.1,M,M,M,M
11/7/19,PM,4,700,3043,-7.1,-9.4,250,48,58,5
11/7/19,PM,5,697,3076,-7.3,-9.7,M,M,M,M
11/7/19,PM,5,662,3473,-10.7,-11.3,M,M,M,M
11/7/19,PM,6,646.3,3657,M,M,250,49,61,7
11/7/19,PM,5,644,3684,-11.7,-12.6,M,M,M,M
11/7/19,PM,5,635,3792,-11.3,-12.8,M,M,M,M
11/7/19,PM,5,627,3889,-12.5,-17,M,M,M,M
11/7/19,PM,5,621,3962,-12.7,-20.7,M,M,M,M
11/7/19,PM,5,611,4085,-12.7,-18.7,M,M,M,M
11/7/19,PM,6,596.5,4267,M,M,250,56,62,8
11/7/19,PM,5,582,4453,-14.7,-19.7,M,M,M,M
11/7/19,PM,5,575,4544,-15.1,-23.1,M,M,M,M
11/7/19,PM,5,571,4597,-15.3,-23.3,M,M,M,M
11/7/19,PM,5,566,4663,-15.1,-29.1,M,M,M,M
11/7/19,PM,5,562,4716,-15.1,-29.1,M,M,M,M
11/7/19,PM,6,550.1,4876,M,M,255,69,64,10
11/7/19,PM,5,543,4974,-17.3,-21.4,M,M,M,M
11/7/19,PM,5,541,5002,-17.5,-21.9,M,M,M,M
11/7/19,PM,5,528,5183,-18.1,-32.1,M,M,M,M
11/7/19,PM,5,522,5268,-18.1,-31.1,M,M,M,M
11/7/19,PM,5,510,5441,-19.7,-33.7,M,M,M,M
11/7/19,PM,4,500,5600,-21.1,-28.1,260,82,67,13
11/7/19,PM,5,499,5615,-21.1,-28.1,M,M,M,M
11/7/19,PM,5,491,5734,-22.3,-27,M,M,M,M
11/7/19,PM,6,487.2,5791,M,M,260,85,68,14
11/7/19,PM,5,485,5824,-22.7,-26.7,M,M,M,M
11/7/19,PM,5,477,5945,-23.3,-32.3,M,M,M,M
11/7/19,PM,5,446,6432,-26.5,-42.5,M,M,M,M
11/7/19,PM,5,433,6645,-27.7,-40.7,M,M,M,M
11/7/19,PM,5,424,6796,-27.5,-40.5,M,M,M,M
11/7/19,PM,5,414,6967,-28.9,-36.9,M,M,M,M
11/7/19,PM,4,400,7210,-31.1,-36.1,M,M,M,M
11/7/19,PM,5,391,7370,-32.5,-36.3,M,M,M,M
11/7/19,PM,5,379,7588,-34.9,-35.7,M,M,M,M
11/7/19,PM,6,361,7924,M,M,260,85,72,24
11/7/19,PM,5,356,8020,-38.7,-39.4,M,M,M,M
11/7/19,PM,5,351,8117,-39.5,-42,M,M,M,M
11/7/19,PM,5,321,8720,-44.3,-47.9,M,M,M,M
11/7/19,PM,5,313,8888,-45.1,-50.1,M,M,M,M
11/7/19,PM,6,301.6,9144,M,M,270,83,75,30
11/7/19,PM,4,300,9180,-47.7,-52.5,265,83,75,30
11/7/19,PM,5,292,9357,-49.3,-54,M,M,M,M
11/7/19,PM,5,279,9655,-49.3,-56.3,M,M,M,M
11/7/19,PM,6,274.8,9753,M,M,280,113,76,33
11/7/19,PM,5,264,10015,-51.3,-62.3,M,M,M,M
11/7/19,PM,4,250,10370,-52.7,-64.7,280,108,79,36
11/7/19,PM,6,238.5,10668,M,M,280,114,80,38
11/7/19,PM,5,214,11355,-59.5,-70.5,M,M,M,M
11/7/19,PM,4,200,11780,-60.7,-72.7,270,83,82,44
11/7/19,PM,5,199,11811,-60.7,-72.7,M,M,M,M
11/7/19,PM,6,196.6,11887,M,M,270,83,82,44
11/7/19,PM,5,185,12264,-60.7,-72.7,M,M,M,M
11/7/19,PM,6,178.2,12496,M,M,255,79,82,47
11/7/19,PM,6,161.3,13106,M,M,260,75,81,50
11/7/19,PM,5,153,13432,-64.3,-77.3,M,M,M,M
11/7/19,PM,4,150,13550,-64.7,-77.7,260,84,81,52
11/7/19,PM,5,148,13632,-65.1,-78.1,M,M,M,M
11/7/19,PM,6,138.9,14020,M,M,260,95,81,54
11/7/19,PM,5,138,14058,-63.7,-77.7,M,M,M,M
11/7/19,PM,5,129,14470,-64.3,-78.3,M,M,M,M
11/7/19,PM,5,125,14663,-61.9,-76.9,M,M,M,M
11/7/19,PM,5,115,15179,-60.3,-76.3,M,M,M,M
11/7/19,PM,6,113.9,15240,M,M,265,77,81,60
11/7/19,PM,5,108,15569,-60.9,-77.9,M,M,M,M
11/7/19,PM,5,106,15685,-59.5,-77.5,M,M,M,M
11/7/19,PM,5,102,15926,-59.7,-78.7,M,M,M,M
11/7/19,PM,4,100,16060,-58.3,-78.3,255,61,81,63
